MNTH,CIRCLE,DIVNAME,SDNAME,SECNAME,AREANAME,CAT,CATDESC,TOTSERVICES,BILLDSRVS,UNITS,LOAD,MNTH_2019-05-31,MNTH_nan,CIRCLE_encoded,DIVNAME_encoded,CATDESC_AGRICULTURAL,CATDESC_nan,CAT_std,TOTSERVICES_std,BILLDSRVS_std,UNITS_std,LOAD_std,UNITS_log,CAT_TOTSERVICES_ratio,CAT_BILLDSRVS_ratio,CAT_UNITS_ratio,CAT_LOAD_ratio,TOTSERVICES_BILLDSRVS_ratio
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,CHINTHAPALLI,TEEDED,5,AGRICULTURAL,531,531.0,0.0,1971.75,True,False,9.0,4.0,True,False,0.0,2.2328392453719363,2.3725027349806656,-0.21825327419646498,2.2294353005705307,0.0,0.009416195856873822,0.009416195856873822,0.004,0.0025358184354000255,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,CHINTHAPALLI,TIRUMALAPURE,5,AGRICULTURAL,96,96.0,0.0,361.88,True,False,9.0,4.0,True,False,0.0,-0.3816194652064326,-0.35566016425420177,-0.21825327419646498,-0.3734235165444017,0.0,0.052083333333333336,0.052083333333333336,0.004,0.013816734829225158,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,CHINTHAPALLI,UMAPUR,5,AGRICULTURAL,124,124.0,0.0,465.0,True,False,9.0,4.0,True,False,0.0,-0.21333246774391684,-0.1800542764873597,-0.21825327419646498,-0.20669775532089177,0.0,0.04032258064516129,0.04032258064516129,0.004,0.010752688172043012,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,CHINTHAPALLI,UPPERPALLY,5,AGRICULTURAL,77,77.0,0.0,287.63,True,False,9.0,4.0,True,False,0.0,-0.4958142134845682,-0.4748213023817017,-0.21825327419646498,-0.4934718851522916,0.0,0.06493506493506493,0.06493506493506493,0.004,0.01738344400792685,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,CHINTHAPALLI,VARKALA,5,AGRICULTURAL,202,202.0,0.0,759.75,True,False,9.0,4.0,True,False,0.0,0.2554670251873769,0.30913355372027174,-0.21825327419646498,0.2698578897589137,0.0,0.024752475247524754,0.024752475247524754,0.004,0.006581112207963146,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,CHINTHAPALLI,VINJAMOOR,5,AGRICULTURAL,648,648.0,0.0,2432.25,True,False,9.0,4.0,True,False,0.0,2.936038484768877,3.106284480292113,-0.21825327419646498,2.973977707896232,0.0,0.007716049382716049,0.007716049382716049,0.004,0.0020557097337855893,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,GURRAMPODU,AMLUR,5,AGRICULTURAL,103,103.0,0.0,386.25,True,False,9.0,4.0,True,False,0.0,-0.3395477158408036,-0.31175869231249126,-0.21825327419646498,-0.3340217826322902,0.0,0.04854368932038835,0.04854368932038835,0.004,0.012944983818770227,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,GURRAMPODU,BOLLARAM,5,AGRICULTURAL,220,220.0,0.0,825.0,True,False,9.0,4.0,True,False,0.0,0.363651523556137,0.4220230529989559,-0.21825327419646498,0.37535494095978666,0.0,0.022727272727272728,0.022727272727272728,0.004,0.006060606060606061,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,GURRAMPODU,CHAMLED,5,AGRICULTURAL,320,320.0,0.0,1200.0,True,False,9.0,4.0,True,False,0.0,0.9646765144936931,1.0491869378805347,-0.21825327419646498,0.9816598329188267,0.0,0.015625,0.015625,0.004,0.004166666666666667,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,GURRAMPODU,CHEPUR,5,AGRICULTURAL,554,554.0,0.0,2107.5,True,False,9.0,4.0,True,False,0.0,2.3710749932875745,2.516750428503429,-0.21825327419646498,2.4489176714597036,0.0,0.009025270758122744,0.009025270758122744,0.004,0.002372479240806643,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,GURRAMPODU,CHINTHAGUDEM,5,AGRICULTURAL,112,112.0,0.0,420.0,True,False,9.0,4.0,True,False,0.0,-0.2854554666564236,-0.25531394267314916,-0.21825327419646498,-0.2794543423559766,0.0,0.044642857142857144,0.044642857142857144,0.004,0.011904761904761904,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,GURRAMPODU,GURRAMPODE(HQ),5,AGRICULTURAL,367,367.0,0.0,1376.25,True,False,9.0,4.0,True,False,0.0,1.2471582602343445,1.3439539637748767,-0.21825327419646498,1.2666231321395756,0.0,0.013623978201634877,0.013623978201634877,0.004,0.0036330608537693005,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,GURRAMPODU,JINNAYECHINTHA,5,AGRICULTURAL,117,116.0,0.0,437.25,True,False,9.0,4.0,True,False,0.0,-0.2554042171095458,-0.230227387277886,-0.21825327419646498,-0.25156431732586076,0.0,0.042735042735042736,0.04310344827586207,0.004,0.011435105774728416,1.0086206896551724
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,GURRAMPODU,JUNUTHULA,5,AGRICULTURAL,309,309.0,0.0,1158.75,True,False,9.0,4.0,True,False,0.0,0.8985637654905619,0.980198910543561,-0.21825327419646498,0.9149662948033324,0.0,0.016181229773462782,0.016181229773462782,0.004,0.004314994606256742,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,GURRAMPODU,KACHARAM,5,AGRICULTURAL,104,104.0,0.0,390.0,True,False,9.0,4.0,True,False,0.0,-0.3335374659314281,-0.30548705346367544,-0.21825327419646498,-0.3279587337126998,0.0,0.04807692307692308,0.04807692307692308,0.004,0.01282051282051282,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,GURRAMPODU,KALVALAPALLY,5,AGRICULTURAL,157,157.0,0.0,588.75,True,False,9.0,4.0,True,False,0.0,-0.014994220734523334,0.0269098055235613,-0.21825327419646498,-0.006617140974408562,0.0,0.03184713375796178,0.03184713375796178,0.004,0.008492569002123142,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,GURRAMPODU,KONDAPUR,5,AGRICULTURAL,51,50.0,0.0,191.25,True,False,9.0,4.0,True,False,0.0,-0.6520807111283328,-0.644155551299728,-0.21825327419646498,-0.649300326450991,0.0,0.09803921568627451,0.1,0.004,0.026143790849673203,1.02
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,GURRAMPODU,KOPPOLE,5,AGRICULTURAL,1265,1249.0,625.0,4755.0,True,False,9.0,4.0,True,False,0.0,6.644362678853598,6.875539428430401,0.3086129150458399,6.729430208690527,6.439350371100098,0.003952569169960474,0.0040032025620496394,0.008,0.0010515247108307045,1.0128102481985588
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,GURRAMPODU,KOTHALAPUR,5,AGRICULTURAL,172,169.0,0.0,643.5,True,False,9.0,4.0,True,False,0.0,0.07515952790611008,0.10216947170935076,-0.21825327419646498,0.08190337325161129,0.0,0.029069767441860465,0.029585798816568046,0.004,0.00777000777000777,1.017751479289941
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,GURRAMPODU,MAILAPUR,5,AGRICULTURAL,82,82.0,0.0,307.5,True,False,9.0,4.0,True,False,0.0,-0.4657629639376904,-0.4434631081376228,-0.21825327419646498,-0.4613458099436886,0.0,0.06097560975609756,0.06097560975609756,0.004,0.016260162601626018,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,GURRAMPODU,MAKKAPALLY,5,AGRICULTURAL,154,154.0,0.0,577.5,True,False,9.0,4.0,True,False,0.0,-0.033024970462650016,0.008094888977113936,-0.21825327419646498,-0.024806287733179763,0.0,0.032467532467532464,0.032467532467532464,0.004,0.008658008658008658,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,GURRAMPODU,MOSANGI,5,AGRICULTURAL,235,235.0,0.0,881.25,True,False,9.0,4.0,True,False,0.0,0.4538052721967704,0.5160976357311927,-0.21825327419646498,0.4663006747536427,0.0,0.02127659574468085,0.02127659574468085,0.004,0.005673758865248227,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,GURRAMPODU,MULKALAPALLY,5,AGRICULTURAL,71,71.0,0.0,266.25,True,False,9.0,4.0,True,False,0.0,-0.5318757129408216,-0.5124511354745964,-0.21825327419646498,-0.528039348059183,0.0,0.07042253521126761,0.07042253521126761,0.004,0.018779342723004695,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,GURRAMPODU,NADIKUDA,5,AGRICULTURAL,264,264.0,0.0,991.88,True,False,9.0,4.0,True,False,0.0,0.6281025195686617,0.6979751623468505,-0.21825327419646498,0.6451687019467857,0.0,0.01893939393939394,0.01893939393939394,0.004,0.005040932370851313,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,GURRAMPODU,OOTLAPALLY,5,AGRICULTURAL,104,104.0,0.0,387.0,True,False,9.0,4.0,True,False,0.0,-0.3335374659314281,-0.30548705346367544,-0.21825327419646498,-0.33280917284837214,0.0,0.04807692307692308,0.04807692307692308,0.004,0.012919896640826873,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,GURRAMPODU,PALLEPAHED,5,AGRICULTURAL,101,101.0,0.0,435.0,True,False,9.0,4.0,True,False,0.0,-0.35156821565955476,-0.3243019700101228,-0.21825327419646498,-0.255202146677615,0.0,0.04950495049504951,0.04950495049504951,0.004,0.011494252873563218,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,GURRAMPODU,PALWAI,5,AGRICULTURAL,385,385.0,0.0,1443.75,True,False,9.0,4.0,True,False,0.0,1.3553427586031046,1.456843463053561,-0.21825327419646498,1.3757580126922027,0.0,0.012987012987012988,0.012987012987012988,0.004,0.003463203463203463,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,GURRAMPODU,PARLAPALLY,5,AGRICULTURAL,43,43.0,0.0,161.25,True,False,9.0,4.0,True,False,0.0,-0.7001627104033373,-0.6880570232414385,-0.21825327419646498,-0.6978047178077142,0.0,0.11627906976744186,0.11627906976744186,0.004,0.031007751937984496,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,GURRAMPODU,PASHAMVARIGUDEM,5,AGRICULTURAL,84,84.0,0.0,315.0,True,False,9.0,4.0,True,False,0.0,-0.4537424641189393,-0.4309198304399912,-0.21825327419646498,-0.4492197121045078,0.0,0.05952380952380952,0.05952380952380952,0.004,0.015873015873015872,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,GURRAMPODU,PITTALAGUDA,5,AGRICULTURAL,229,228.0,0.0,855.75,True,False,9.0,4.0,True,False,0.0,0.41774377274051705,0.4721961637894822,-0.21825327419646498,0.425071942100428,0.0,0.021834061135371178,0.021929824561403508,0.004,0.0058428279287175,1.0043859649122806
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,GURRAMPODU,POCHAMPALLY,5,AGRICULTURAL,241,241.0,625.0,903.75,True,False,9.0,4.0,True,False,0.0,0.4898667716530238,0.5537274688240874,0.3086129150458399,0.5026789682711851,6.439350371100098,0.02074688796680498,0.02074688796680498,0.008,0.005532503457814661,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,GURRAMPODU,SULTHANPUR,5,AGRICULTURAL,197,197.0,0.0,740.63,True,False,9.0,4.0,True,False,0.0,0.2254157756404991,0.2777753594761928,-0.21825327419646498,0.23894442433422877,0.0,0.025380710659898477,0.025380710659898477,0.004,0.006751009275886745,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,GURRAMPODU,TANEDARPALLY,5,AGRICULTURAL,206,206.0,0.0,771.0,True,False,9.0,4.0,True,False,0.0,0.2795080248248792,0.3342201091155349,-0.21825327419646498,0.28804703651768493,0.0,0.024271844660194174,0.024271844660194174,0.004,0.00648508430609598,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,GURRAMPODU,TENEPALLY,5,AGRICULTURAL,215,215.0,0.0,803.25,True,False,9.0,4.0,True,False,0.0,0.33360027400925923,0.390664858754877,-0.21825327419646498,0.34018925722616233,0.0,0.023255813953488372,0.023255813953488372,0.004,0.006224712107065048,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,GURRAMPODU,VATTIKODE,5,AGRICULTURAL,434,434.0,0.0,1627.5,True,False,9.0,4.0,True,False,0.0,1.649845004162507,1.7641537666455342,-0.21825327419646498,1.6728474097521322,0.0,0.01152073732718894,0.01152073732718894,0.004,0.0030721966205837174,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,GURRAMPODU,,5,AGRICULTURAL,5,5.0,0.0,18.75,True,False,9.0,4.0,True,False,0.0,-0.9285522069596086,-0.9263792994964384,-0.21825327419646498,-0.9282005767521494,0.0,1.0,1.0,0.004,0.26666666666666666,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,MARRIGUDA,ANTHAMPET,5,AGRICULTURAL,53,53.0,0.0,196.5,True,False,9.0,4.0,True,False,0.0,-0.6400602113095817,-0.6253406347532806,-0.21825327419646498,-0.6408120579635644,0.0,0.09433962264150944,0.09433962264150944,0.004,0.02544529262086514,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,MARRIGUDA,BHATLAPALLY,5,AGRICULTURAL,76,76.0,0.0,286.5,True,False,9.0,4.0,True,False,0.0,-0.5018244633939438,-0.4810929412305175,-0.21825327419646498,-0.4952988838933948,0.0,0.06578947368421052,0.06578947368421052,0.004,0.017452006980802792,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,MARRIGUDA,CHERLAGUDAM,5,AGRICULTURAL,79,79.0,0.0,296.25,True,False,9.0,4.0,True,False,0.0,-0.4837937136658171,-0.46227802468407014,-0.21825327419646498,-0.4795349567024598,0.0,0.06329113924050633,0.06329113924050633,0.004,0.016877637130801686,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,MARRIGUDA,D.B.PALLY,5,AGRICULTURAL,481,481.0,0.0,1802.25,True,False,9.0,4.0,True,False,0.0,1.9323267499031584,2.0589207925398765,-0.21825327419646498,1.9553854894050449,0.0,0.010395010395010396,0.010395010395010396,0.004,0.0027743098904147593,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,MARRIGUDA,INDURTHY,5,AGRICULTURAL,152,152.0,0.0,570.38,True,False,9.0,4.0,True,False,0.0,-0.04504547028140114,-0.00444838872051764,-0.21825327419646498,-0.03631799661517541,0.0,0.03289473684210526,0.03289473684210526,0.004,0.008766085767383148,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,MARRIGUDA,K.B.PALLY,5,AGRICULTURAL,431,431.0,0.0,1633.13,True,False,9.0,4.0,True,False,0.0,1.6318142544343803,1.745338850099087,-0.21825327419646498,1.681950067196744,0.0,0.01160092807424594,0.01160092807424594,0.004,0.003061605628455787,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,MARRIGUDA,KONDUR,5,AGRICULTURAL,185,185.0,0.0,697.5,True,False,9.0,4.0,True,False,0.0,0.15329277672799238,0.20251569329040336,-0.21825327419646498,0.16921127769371305,0.0,0.02702702702702703,0.02702702702702703,0.004,0.007168458781362007,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,MARRIGUDA,LENKALAPALLY,5,AGRICULTURAL,150,150.0,0.0,562.5,True,False,9.0,4.0,True,False,0.0,-0.05706597010015226,-0.016991666418149216,-0.21825327419646498,-0.04905848341154136,0.0,0.03333333333333333,0.03333333333333333,0.004,0.008888888888888889,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,MARRIGUDA,MARRIGUDA(HQ),5,AGRICULTURAL,283,283.0,0.0,1072.5,True,False,9.0,4.0,True,False,0.0,0.7422972678467974,0.8171363004743506,-0.21825327419646498,0.775516169652753,0.0,0.0176678445229682,0.0176678445229682,0.004,0.004662004662004662,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,MARRIGUDA,METHI CHANDAPOOR,5,AGRICULTURAL,45,45.0,0.0,168.75,True,False,9.0,4.0,True,False,0.0,-0.6881422105845861,-0.6755137455438069,-0.21825327419646498,-0.6856786199685334,0.0,0.1111111111111111,0.1111111111111111,0.004,0.02962962962962963,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,MARRIGUDA,NAMAPURAM,5,AGRICULTURAL,155,155.0,0.0,585.75,True,False,9.0,4.0,True,False,0.0,-0.027014720553274457,0.014366527825929724,-0.21825327419646498,-0.011467580110080883,0.0,0.03225806451612903,0.03225806451612903,0.004,0.008536064874093044,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,MARRIGUDA,NERSIREDDYGUDAM,5,AGRICULTURAL,64,63.0,0.0,240.0,True,False,9.0,4.0,True,False,0.0,-0.5739474623064506,-0.5626242462651228,-0.21825327419646498,-0.5704806904963158,0.0,0.078125,0.07936507936507936,0.004,0.020833333333333332,1.0158730158730158
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,MARRIGUDA,RAJAMPET THANDA,5,AGRICULTURAL,13,13.0,0.0,51.0,True,False,9.0,4.0,True,False,0.0,-0.8804702076846042,-0.8762061887059122,-0.21825327419646498,-0.876058356043672,0.0,0.38461538461538464,0.38461538461538464,0.004,0.09803921568627451,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,MARRIGUDA,RAM REDDY PALLY,5,AGRICULTURAL,210,210.0,0.0,789.38,True,False,9.0,4.0,True,False,0.0,0.3035490244623814,0.35930666451079807,-0.21825327419646498,0.31776406028890397,0.0,0.023809523809523808,0.023809523809523808,0.004,0.006334084978084066,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,MARRIGUDA,S.R.GUDAM,5,AGRICULTURAL,298,297.0,1875.0,1117.13,True,False,9.0,4.0,True,False,0.0,0.8324510164874308,0.9049392443577716,1.3623452935304496,0.8476745358611052,7.53689712956617,0.016778523489932886,0.016835016835016835,0.0026666666666666666,0.0044757548360531,1.0033670033670035
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,MARRIGUDA,SARAMPET,5,AGRICULTURAL,157,157.0,0.0,596.25,True,False,9.0,4.0,True,False,0.0,-0.014994220734523334,0.0269098055235613,-0.21825327419646498,0.005508956864772239,0.0,0.03184713375796178,0.03184713375796178,0.004,0.008385744234800839,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,MARRIGUDA,SHIVANNAGUDA,5,AGRICULTURAL,352,352.0,0.0,1323.0,True,False,9.0,4.0,True,False,0.0,1.157004511593711,1.2498793810426398,-0.21825327419646498,1.180527837481392,0.0,0.014204545454545454,0.014204545454545454,0.004,0.003779289493575208,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,MARRIGUDA,TAMMADAPALLY,5,AGRICULTURAL,126,126.0,0.0,474.38,True,False,9.0,4.0,True,False,0.0,-0.20131196792516573,-0.1675109987897281,-0.21825327419646498,-0.19153204895668965,0.0,0.03968253968253968,0.03968253968253968,0.004,0.010540073358910579,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,MARRIGUDA,TANDERPALLY,5,AGRICULTURAL,98,98.0,0.0,366.75,True,False,9.0,4.0,True,False,0.0,-0.36959896538768144,-0.3431168865565702,-0.21825327419646498,-0.36554963701416027,0.0,0.05102040816326531,0.05102040816326531,0.004,0.013633265167007498,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,MARRIGUDA,TIRUGANDLAPALLY,5,AGRICULTURAL,129,129.0,0.0,487.5,True,False,9.0,4.0,True,False,0.0,-0.18328121819703905,-0.14869608224328076,-0.21825327419646498,-0.17031946180334936,0.0,0.03875968992248062,0.03875968992248062,0.004,0.010256410256410256,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,MARRIGUDA,VATTIPALLY,5,AGRICULTURAL,310,310.0,0.0,1166.25,True,False,9.0,4.0,True,False,0.0,0.9045740153999375,0.9864705493923768,-0.21825327419646498,0.9270923926425131,0.0,0.016129032258064516,0.016129032258064516,0.004,0.004287245444801715,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,MARRIGUDA,VENKEPALLY,5,AGRICULTURAL,272,272.0,0.0,1025.63,True,False,9.0,4.0,True,False,0.0,0.6761845188436661,0.7481482731373769,-0.21825327419646498,0.6997361422230994,0.0,0.01838235294117647,0.01838235294117647,0.004,0.004875052406813372,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,MARRIGUDA,YARAGANDLA PALLY,5,AGRICULTURAL,465,465.0,0.0,1753.5,True,False,9.0,4.0,True,False,0.0,1.8361627513531495,1.9585745709588238,-0.21825327419646498,1.8765658534503697,0.0,0.010752688172043012,0.010752688172043012,0.004,0.00285143997718848,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,NAMPALLY,B.T.POOR,5,AGRICULTURAL,102,102.0,0.0,379.5,True,False,9.0,4.0,True,False,0.0,-0.3455579657501792,-0.318030331161307,-0.21825327419646498,-0.3449352706875529,0.0,0.049019607843137254,0.049019607843137254,0.004,0.013175230566534914,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,NAMPALLY,BANDLAGUDAM,5,AGRICULTURAL,20,20.0,0.0,75.0,True,False,9.0,4.0,True,False,0.0,-0.8383984583189752,-0.8323047167642016,-0.21825327419646498,-0.8372548429582934,0.0,0.25,0.25,0.004,0.06666666666666667,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,NAMPALLY,CHAMALAPALLY,5,AGRICULTURAL,185,185.0,0.0,690.75,True,False,9.0,4.0,True,False,0.0,0.15329277672799238,0.20251569329040336,-0.21825327419646498,0.15829778963845034,0.0,0.02702702702702703,0.02702702702702703,0.004,0.007238508867173362,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,NAMPALLY,CHITTAMPAD,5,AGRICULTURAL,134,134.0,0.0,508.13,True,False,9.0,4.0,True,False,0.0,-0.15322996865016125,-0.11733788799920182,-0.21825327419646498,-0.13696460868037605,0.0,0.03731343283582089,0.03731343283582089,0.004,0.009840001574400252,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,NAMPALLY,DAMERA,5,AGRICULTURAL,258,258.0,0.0,967.5,True,False,9.0,4.0,True,False,0.0,0.5920410201124083,0.6603453292539558,-0.21825327419646498,0.6057507999042219,0.0,0.01937984496124031,0.01937984496124031,0.004,0.00516795865633075,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,NAMPALLY,DEVATHPALLY,5,AGRICULTURAL,343,334.0,0.0,1286.25,True,False,9.0,4.0,True,False,0.0,1.102912262409331,1.1369898817639557,-0.21825327419646498,1.121109958069406,0.0,0.014577259475218658,0.014970059880239521,0.004,0.003887269193391642,1.026946107784431
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,NAMPALLY,FAKEERPUR,5,AGRICULTURAL,103,100.0,0.0,386.25,True,False,9.0,4.0,True,False,0.0,-0.3395477158408036,-0.3305736088589386,-0.21825327419646498,-0.3340217826322902,0.0,0.04854368932038835,0.05,0.004,0.012944983818770227,1.03
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,NAMPALLY,GANUGAPALLY,5,AGRICULTURAL,137,136.0,0.0,512.25,True,False,9.0,4.0,True,False,0.0,-0.13519921892203457,-0.10479461030157024,-0.21825327419646498,-0.13030333893405274,0.0,0.0364963503649635,0.03676470588235294,0.004,0.009760858955588092,1.0073529411764706
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,NAMPALLY,GATLAMALLEPALLY,5,AGRICULTURAL,206,206.0,0.0,772.5,True,False,9.0,4.0,True,False,0.0,0.2795080248248792,0.3342201091155349,-0.21825327419646498,0.2904722560855211,0.0,0.024271844660194174,0.024271844660194174,0.004,0.006472491909385114,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,NAMPALLY,HARIJANAPOOR,5,AGRICULTURAL,18,18.0,0.0,66.75,True,False,9.0,4.0,True,False,0.0,-0.8504189581377263,-0.8448479944618332,-0.21825327419646498,-0.8505935505813923,0.0,0.2777777777777778,0.2777777777777778,0.004,0.0749063670411985,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,NAMPALLY,HYDALAPUR,5,AGRICULTURAL,43,42.0,0.0,161.25,True,False,9.0,4.0,True,False,0.0,-0.7001627104033373,-0.6943286620902542,-0.21825327419646498,-0.6978047178077142,0.0,0.11627906976744186,0.11904761904761904,0.004,0.031007751937984496,1.0238095238095237
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,NAMPALLY,K.TIRUMALAGIRI,5,AGRICULTURAL,52,52.0,0.0,195.0,True,False,9.0,4.0,True,False,0.0,-0.6460704612189573,-0.6316122736020964,-0.21825327419646498,-0.6432372775314006,0.0,0.09615384615384616,0.09615384615384616,0.004,0.02564102564102564,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,NAMPALLY,KETHEPALLY,5,AGRICULTURAL,166,157.0,0.0,623.63,True,False,9.0,4.0,True,False,0.0,0.039098028449856714,0.0269098055235613,-0.21825327419646498,0.049777298043008275,0.0,0.030120481927710843,0.03184713375796178,0.004,0.008017574523355194,1.0573248407643312
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,NAMPALLY,MAHAMMADAPUR,5,AGRICULTURAL,237,232.0,625.0,888.75,True,False,9.0,4.0,True,False,0.0,0.46582577201552156,0.49728271918474537,0.3086129150458399,0.47842677259282346,6.439350371100098,0.02109704641350211,0.021551724137931036,0.008,0.005625879043600563,1.021551724137931
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,NAMPALLY,MALLAPARAJPALLY,5,AGRICULTURAL,110,108.0,0.0,412.5,True,False,9.0,4.0,True,False,0.0,-0.2974759664751747,-0.2804004980684123,-0.21825327419646498,-0.2915804401951574,0.0,0.045454545454545456,0.046296296296296294,0.004,0.012121212121212121,1.0185185185185186
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,NAMPALLY,MEDLAVAI,5,AGRICULTURAL,172,172.0,0.0,645.0,True,False,9.0,4.0,True,False,0.0,0.07515952790611008,0.12098438825579812,-0.21825327419646498,0.08432859281944745,0.0,0.029069767441860465,0.029069767441860465,0.004,0.007751937984496124,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,NAMPALLY,MUSTIPALLY,5,AGRICULTURAL,273,273.0,0.0,1023.75,True,False,9.0,4.0,True,False,0.0,0.6821947687530417,0.7544199119861926,-0.21825327419646498,0.6966965336980779,0.0,0.018315018315018316,0.018315018315018316,0.004,0.004884004884004884,1.0
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,NAMPALLY,NAMPALLY (HQ),5,AGRICULTURAL,367,366.0,0.0,1374.75,True,False,9.0,4.0,True,False,0.0,1.2471582602343445,1.337682324926061,-0.21825327419646498,1.2641979125717393,0.0,0.013623978201634877,0.01366120218579235,0.004,0.0036370249136206583,1.0027322404371584
2019-05-31,NALGONDA,DEVARAKONDA,NAMPALLY,NAMPALLY,NARSIMHULAGUDAM,5,AGRICULTURAL,76,73.0,0.0,285.0,True,False,9.0,4.0,True,False,0.0,-0.5018244633939438,-0.49990785777696484,-0.21825327419646498,-0.497724103461231,0.0,0.06578947368421052,0.0684931506849315,0.004,0.017543859649122806,1.0410958904109588
